0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
76.0766 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.0766 	EXP 	experience sampling probe
76.0936 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.0936 	EXP 	experience sampling probe
76.1100 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.1100 	EXP 	experience sampling probe
76.1265 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.1265 	EXP 	experience sampling probe
76.1433 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.1433 	EXP 	experience sampling probe
76.1602 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.1602 	EXP 	experience sampling probe
76.1767 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.1767 	EXP 	experience sampling probe
76.1935 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.1935 	EXP 	experience sampling probe
76.2101 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.2101 	EXP 	experience sampling probe
76.2266 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.2266 	EXP 	experience sampling probe
76.2435 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.2435 	EXP 	experience sampling probe
76.2600 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.2600 	EXP 	experience sampling probe
76.2765 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.2765 	EXP 	experience sampling probe
76.2933 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.2933 	EXP 	experience sampling probe
76.3101 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.3101 	EXP 	experience sampling probe
76.3265 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.3265 	EXP 	experience sampling probe
76.3434 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.3434 	EXP 	experience sampling probe
76.3600 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.3600 	EXP 	experience sampling probe
76.3764 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.3764 	EXP 	experience sampling probe
76.3934 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.3934 	EXP 	experience sampling probe
76.4100 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.4100 	EXP 	experience sampling probe
76.4266 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.4266 	EXP 	experience sampling probe
76.4441 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.4441 	EXP 	experience sampling probe
76.4722 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.4722 	EXP 	experience sampling probe
76.4936 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.4936 	EXP 	experience sampling probe
76.5098 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.5098 	EXP 	experience sampling probe
76.5266 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.5266 	EXP 	experience sampling probe
76.5434 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.5434 	EXP 	experience sampling probe
76.5598 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.5598 	EXP 	experience sampling probe
76.5765 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.5765 	EXP 	experience sampling probe
76.5934 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.5934 	EXP 	experience sampling probe
76.6100 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.6100 	EXP 	experience sampling probe
76.6266 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.6266 	EXP 	experience sampling probe
76.6429 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.6429 	EXP 	experience sampling probe
76.6599 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.6599 	EXP 	experience sampling probe
76.6766 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.6766 	EXP 	experience sampling probe
76.6934 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.6934 	EXP 	experience sampling probe
76.7100 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.7100 	EXP 	experience sampling probe
76.7268 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.7268 	EXP 	experience sampling probe
76.7432 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.7432 	EXP 	experience sampling probe
76.7598 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.7598 	EXP 	experience sampling probe
76.7764 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.7764 	EXP 	experience sampling probe
76.7929 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.7929 	EXP 	experience sampling probe
76.8100 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.8100 	EXP 	experience sampling probe
76.8266 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.8266 	EXP 	experience sampling probe
76.8433 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.8433 	EXP 	experience sampling probe
76.8600 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.8600 	EXP 	experience sampling probe
76.8765 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.8765 	EXP 	experience sampling probe
76.8931 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.8931 	EXP 	experience sampling probe
76.8946 	DATA 	RatingScale unnamed RatingScale: (timed out: 6.000s) rating=2.500000000000002
76.9106 	EXP 	unnamed TextStim: text = 'My thoughts were:'
76.9106 	EXP 	experience sampling probe
76.9138 	EXP 	window1: mouseVisible = False
76.9335 	EXP 	Created unnamed RatingScale = RatingScale(__class__=type(...), acceptKeys=['3'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=UNKNOWN, autoLog=True, choices=False, colorSpace=UNKNOWN, depth=0, disappear=True, flipVert=False, high=10, kwargs=UNKNOWN, labels=list(...), leftKeys=['2'], lineColor='#3355FF', low=0, marker=ShapeStim(...), markerColor='red', markerExpansion=UNKNOWN, markerStart=5.0, maxTime=6.0, minTime=0.4, mouseOnly=False, name='unnamed RatingScale', noMouse=True, pos=[0.0, -0.4], precision=10, respKeys=[], rightKeys=['4'], scale=None, self=UNKNOWN, showAccept=False, showValue=False, singleClick=False, size=0.6, skipKeys=['tab'], stretch=2.5, textColor='black', textFont='Helvetica Bold', textSize=0.09000000000000001, tickHeight=1, tickMarks=10.0, win=Window(...))
76.9383 	EXP 	unnamed RatingScale: flipVert = False
76.9383 	EXP 	unnamed RatingScale: autoLog = True
76.9383 	EXP 	fixation cross
79.4896 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.4896 	EXP 	experience sampling probe
79.5012 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.5012 	EXP 	experience sampling probe
79.5141 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.5141 	EXP 	experience sampling probe
79.5297 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.5297 	EXP 	experience sampling probe
79.5463 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.5463 	EXP 	experience sampling probe
79.5630 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.5630 	EXP 	experience sampling probe
79.5796 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.5796 	EXP 	experience sampling probe
79.5961 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.5961 	EXP 	experience sampling probe
79.6130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.6130 	EXP 	experience sampling probe
79.6293 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.6293 	EXP 	experience sampling probe
79.6446 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.6446 	EXP 	experience sampling probe
79.6631 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.6631 	EXP 	experience sampling probe
79.6796 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.6796 	EXP 	experience sampling probe
79.6962 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.6962 	EXP 	experience sampling probe
79.7128 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.7128 	EXP 	experience sampling probe
79.7295 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.7295 	EXP 	experience sampling probe
79.7461 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.7461 	EXP 	experience sampling probe
79.7630 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.7630 	EXP 	experience sampling probe
79.7798 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.7798 	EXP 	experience sampling probe
79.7962 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.7962 	EXP 	experience sampling probe
79.8129 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.8129 	EXP 	experience sampling probe
79.8295 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.8295 	EXP 	experience sampling probe
79.8458 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.8458 	EXP 	experience sampling probe
79.8628 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.8628 	EXP 	experience sampling probe
79.8780 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.8780 	EXP 	experience sampling probe
79.8964 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.8964 	EXP 	experience sampling probe
79.9130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.9130 	EXP 	experience sampling probe
79.9296 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.9296 	EXP 	experience sampling probe
79.9461 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.9461 	EXP 	experience sampling probe
79.9614 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.9614 	EXP 	experience sampling probe
79.9796 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.9796 	EXP 	experience sampling probe
79.9962 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
79.9962 	EXP 	experience sampling probe
80.0126 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.0126 	EXP 	experience sampling probe
80.0298 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.0298 	EXP 	experience sampling probe
80.0461 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.0461 	EXP 	experience sampling probe
80.0629 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.0629 	EXP 	experience sampling probe
80.0797 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.0797 	EXP 	experience sampling probe
80.0962 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.0962 	EXP 	experience sampling probe
80.1129 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.1129 	EXP 	experience sampling probe
80.1297 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.1297 	EXP 	experience sampling probe
80.1463 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.1463 	EXP 	experience sampling probe
80.1632 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.1632 	EXP 	experience sampling probe
80.1796 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.1796 	EXP 	experience sampling probe
80.1962 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.1962 	EXP 	experience sampling probe
80.2130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.2130 	EXP 	experience sampling probe
80.2296 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.2296 	EXP 	experience sampling probe
80.2462 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.2462 	EXP 	experience sampling probe
80.2630 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.2630 	EXP 	experience sampling probe
80.2799 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.2799 	EXP 	experience sampling probe
80.2965 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.2965 	EXP 	experience sampling probe
80.3130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.3130 	EXP 	experience sampling probe
80.3298 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.3298 	EXP 	experience sampling probe
80.3462 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.3462 	EXP 	experience sampling probe
80.3612 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.3612 	EXP 	experience sampling probe
80.3803 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.3803 	EXP 	experience sampling probe
80.3965 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.3965 	EXP 	experience sampling probe
80.4131 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.4131 	EXP 	experience sampling probe
80.4295 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.4295 	EXP 	experience sampling probe
80.4457 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.4457 	EXP 	experience sampling probe
80.4623 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.4623 	EXP 	experience sampling probe
80.4793 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.4793 	EXP 	experience sampling probe
80.4960 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.4960 	EXP 	experience sampling probe
80.5126 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.5126 	EXP 	experience sampling probe
80.5297 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.5297 	EXP 	experience sampling probe
80.5466 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.5466 	EXP 	experience sampling probe
80.5632 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.5632 	EXP 	experience sampling probe
80.5798 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.5798 	EXP 	experience sampling probe
80.5962 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.5962 	EXP 	experience sampling probe
80.6130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.6130 	EXP 	experience sampling probe
80.6297 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.6297 	EXP 	experience sampling probe
80.6461 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.6461 	EXP 	experience sampling probe
80.6632 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.6632 	EXP 	experience sampling probe
80.6783 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.6783 	EXP 	experience sampling probe
80.6966 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.6966 	EXP 	experience sampling probe
80.7130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.7130 	EXP 	experience sampling probe
80.7296 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.7296 	EXP 	experience sampling probe
80.7463 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.7463 	EXP 	experience sampling probe
80.7631 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.7631 	EXP 	experience sampling probe
80.7797 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.7797 	EXP 	experience sampling probe
80.7964 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.7964 	EXP 	experience sampling probe
80.8130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.8130 	EXP 	experience sampling probe
80.8296 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.8296 	EXP 	experience sampling probe
80.8463 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.8463 	EXP 	experience sampling probe
80.8629 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.8629 	EXP 	experience sampling probe
80.8798 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.8798 	EXP 	experience sampling probe
80.8960 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.8960 	EXP 	experience sampling probe
80.9130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.9130 	EXP 	experience sampling probe
80.9300 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.9300 	EXP 	experience sampling probe
80.9464 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.9464 	EXP 	experience sampling probe
80.9631 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.9631 	EXP 	experience sampling probe
80.9798 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.9798 	EXP 	experience sampling probe
80.9963 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
80.9963 	EXP 	experience sampling probe
81.0131 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.0131 	EXP 	experience sampling probe
81.0295 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.0295 	EXP 	experience sampling probe
81.0464 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.0464 	EXP 	experience sampling probe
81.0631 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.0631 	EXP 	experience sampling probe
81.0799 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.0799 	EXP 	experience sampling probe
81.0964 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.0964 	EXP 	experience sampling probe
81.1130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.1130 	EXP 	experience sampling probe
81.1298 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.1298 	EXP 	experience sampling probe
81.1464 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.1464 	EXP 	experience sampling probe
81.1629 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.1629 	EXP 	experience sampling probe
81.1800 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.1800 	EXP 	experience sampling probe
81.1966 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.1966 	EXP 	experience sampling probe
81.2130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.2130 	EXP 	experience sampling probe
81.2198 	DATA 	Keypress: 4
81.2297 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.2297 	EXP 	experience sampling probe
81.2459 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.2459 	EXP 	experience sampling probe
81.2630 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.2630 	EXP 	experience sampling probe
81.2796 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.2796 	EXP 	experience sampling probe
81.2963 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.2963 	EXP 	experience sampling probe
81.3130 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.3130 	EXP 	experience sampling probe
81.3281 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.3281 	EXP 	experience sampling probe
81.3464 	EXP 	unnamed TextStim: text = 'My thoughts involved myself.'
81.3464 	EXP 	experience sampling probe
